NAZEV;Pb;Zn
havlickuv_brod;2,791165108;3,148453361
havlickuv_brod;2,791165108;3,148453361
havlickuv_brod;3,157000421;3,148453361
havlickuv_brod;3,157000421;3,148453361
havlickuv_brod;3,250374492;3,152736022
havlickuv_brod;3,725693427;3,157000421
havlickuv_brod;3,186352633;3,157000421
havlickuv_brod;3,186352633;3,157000421
havlickuv_brod;3,321432413;3,161246712
havlickuv_brod;3,139832618;3,161246712
havlickuv_brod;3,449987546;3,161246712
havlickuv_brod;3,449987546;3,161246712
havlickuv_brod;3,194583132;3,165475048
havlickuv_brod;2,803360381;3,169685581
havlickuv_brod;3,449987546;3,169685581
havlickuv_brod;3,100092289;3,173878459
havlickuv_brod;3,139832618;3,173878459
havlickuv_brod;2,975529566;3,173878459
havlickuv_brod;3,269568939;3,17805383
havlickuv_brod;2,985681938;3,17805383
havlickuv_brod;3,250374492;3,17805383
havlickuv_brod;3,058707073;3,17805383
havlickuv_brod;3,453157121;3,17805383
havlickuv_brod;2,985681938;3,17805383
havlickuv_brod;3,681351188;3,17805383
havlickuv_brod;2,844909384;3,17805383
havlickuv_brod;3,46885603;3,17805383
havlickuv_brod;2,862200881;3,17805383
havlickuv_brod;3,135494216;3,17805383
havlickuv_brod;3,126760536;3,17805383
havlickuv_brod;2,821378886;3,17805383
havlickuv_brod;2,985681938;3,17805383
havlickuv_brod;2,985681938;3,17805383
havlickuv_brod;3,718438256;3,17805383
havlickuv_brod;3,117949906;3,17805383
havlickuv_brod;2,587764035;3,17805383
havlickuv_brod;2,960105096;3,17805383
havlickuv_brod;2,985681938;3,17805383
havlickuv_brod;3,054001182;3,17805383
havlickuv_brod;2,541601993;3,17805383
havlickuv_brod;2,4765384;3,17805383
havlickuv_brod;1,887069649;3,17805383
havlickuv_brod;2,208274414;3,17805383
havlickuv_brod;2,975529566;3,17805383
havlickuv_brod;2,954910279;3,17805383
havlickuv_brod;3,015534901;3,17805383
havlickuv_brod;2,63188884;3,17805383
havlickuv_brod;2,797281335;3,17805383
havlickuv_brod;1,987874348;3,17805383
havlickuv_brod;3,246490992;3,17805383
havlickuv_brod;2,815408719;3,17805383
havlickuv_brod;3,063390922;3,17805383
havlickuv_brod;3,104586678;3,18221184
havlickuv_brod;2,862200881;3,186352633
havlickuv_brod;4,009149716;3,186352633
havlickuv_brod;3,465735903;3,194583132
havlickuv_brod;3,242592351;3,194583132
havlickuv_brod;2,827313622;3,198673118
havlickuv_brod;2,960105096;3,198673118
havlickuv_brod;3,328626689;3,198673118
havlickuv_brod;3,139832618;3,206803244
havlickuv_brod;2,985681938;3,210843653
havlickuv_brod;2,701361213;3,210843653
havlickuv_brod;2,701361213;3,210843653
havlickuv_brod;3,377587516;3,210843653
havlickuv_brod;2,660259537;3,218875825
havlickuv_brod;3,360375387;3,218875825
havlickuv_brod;2,778819272;3,218875825
havlickuv_brod;3,214867803;3,218875825
havlickuv_brod;2,90690106;3,218875825
havlickuv_brod;2,980618636;3,218875825
havlickuv_brod;2,63905733;3,218875825
havlickuv_brod;3,206803244;3,218875825
havlickuv_brod;3,152736022;3,218875825
havlickuv_brod;2,517696473;3,218875825
havlickuv_brod;3,020424886;3,218875825
havlickuv_brod;2,58021683;3,218875825
havlickuv_brod;3,19047635;3,218875825
havlickuv_brod;2,928523524;3,218875825
havlickuv_brod;2,714694744;3,218875825
havlickuv_brod;2,4765384;3,218875825
havlickuv_brod;3,131136911;3,218875825
havlickuv_brod;3,086486637;3,218875825
havlickuv_brod;2,251291799;3,218875825
havlickuv_brod;2,564949357;3,218875825
havlickuv_brod;3,100092289;3,218875825
havlickuv_brod;3,453157121;3,218875825
havlickuv_brod;3,453157121;3,218875825
havlickuv_brod;2,667228207;3,218875825
havlickuv_brod;2,549445171;3,218875825
havlickuv_brod;2,610069793;3,218875825
havlickuv_brod;2,091864062;3,218875825
havlickuv_brod;2,687847494;3,218875825
havlickuv_brod;2,923161581;3,218875825
havlickuv_brod;3,165475048;3,218875825
havlickuv_brod;3,433987204;3,218875825
havlickuv_brod;3,265759411;3,222867846
havlickuv_brod;3,152736022;3,222867846
havlickuv_brod;3,058707073;3,226843995
havlickuv_brod;3,280911216;3,226843995
havlickuv_brod;3,280911216;3,226843995
havlickuv_brod;3,020424886;3,230804396
havlickuv_brod;2,928523524;3,230804396
havlickuv_brod;2,928523524;3,230804396
havlickuv_brod;3,126760536;3,230804396
havlickuv_brod;3,131136911;3,230804396
havlickuv_brod;3,104586678;3,230804396
havlickuv_brod;2,879198457;3,238678452
havlickuv_brod;2,975529566;3,238678452
havlickuv_brod;2,879198457;3,242592351
havlickuv_brod;3,095577609;3,242592351
havlickuv_brod;3,095577609;3,242592351
havlickuv_brod;3,104586678;3,242592351
havlickuv_brod;3,005682604;3,246490992
havlickuv_brod;2,928523524;3,246490992
havlickuv_brod;2,803360381;3,250374492
havlickuv_brod;2,901421594;3,250374492
havlickuv_brod;2,917770732;3,250374492
havlickuv_brod;3,109060959;3,254242969
havlickuv_brod;2,797281335;3,258096538
havlickuv_brod;2,965273066;3,258096538
havlickuv_brod;2,674148649;3,258096538
havlickuv_brod;2,388762789;3,258096538
havlickuv_brod;3,356897123;3,258096538
havlickuv_brod;3,250374492;3,258096538
havlickuv_brod;2,975529566;3,258096538
havlickuv_brod;2,714694744;3,258096538
havlickuv_brod;3,126760536;3,258096538
havlickuv_brod;2,867898902;3,258096538
havlickuv_brod;3,117949906;3,258096538
havlickuv_brod;3,19047635;3,258096538
havlickuv_brod;3,449987546;3,258096538
havlickuv_brod;3,131136911;3,258096538
havlickuv_brod;3,08190997;3,258096538
havlickuv_brod;3,104586678;3,258096538
havlickuv_brod;3,020424886;3,258096538
havlickuv_brod;3,723280881;3,258096538
havlickuv_brod;3,194583132;3,258096538
havlickuv_brod;2,549445171;3,258096538
havlickuv_brod;3,342861805;3,258096538
havlickuv_brod;2,595254707;3,258096538
havlickuv_brod;2,879198457;3,258096538
havlickuv_brod;3,280911216;3,258096538
havlickuv_brod;2,990719732;3,258096538
havlickuv_brod;3,109060959;3,258096538
havlickuv_brod;2,341805806;3,258096538
havlickuv_brod;2,809402695;3,258096538
havlickuv_brod;2,493205453;3,258096538
havlickuv_brod;2,701361213;3,261935314
havlickuv_brod;3,465735903;3,261935314
havlickuv_brod;2,980618636;3,265759411
havlickuv_brod;3,072693315;3,265759411
havlickuv_brod;2,772588722;3,269568939
havlickuv_brod;3,025291076;3,27336401
havlickuv_brod;3,688879454;3,284663565
havlickuv_brod;3,317815773;3,288401888
havlickuv_brod;3,317815773;3,288401888
havlickuv_brod;3,828641396;3,295836866
havlickuv_brod;3,104586678;3,295836866
havlickuv_brod;2,944438979;3,295836866
havlickuv_brod;3,481240089;3,295836866
havlickuv_brod;3,015534901;3,295836866
havlickuv_brod;3,034952987;3,295836866
havlickuv_brod;3,713572067;3,295836866
havlickuv_brod;3,173878459;3,295836866
havlickuv_brod;3,104586678;3,295836866
havlickuv_brod;3,044522438;3,295836866
havlickuv_brod;3,08190997;3,295836866
havlickuv_brod;3,131136911;3,295836866
havlickuv_brod;3,27336401;3,295836866
havlickuv_brod;3,161246712;3,295836866
havlickuv_brod;3,015534901;3,295836866
havlickuv_brod;3,010620886;3,295836866
havlickuv_brod;2,797281335;3,295836866
havlickuv_brod;2,815408719;3,295836866
havlickuv_brod;2,549445171;3,295836866
havlickuv_brod;3,314186005;3,295836866
havlickuv_brod;2,815408719;3,295836866
havlickuv_brod;3,100092289;3,295836866
havlickuv_brod;2,388762789;3,295836866
havlickuv_brod;2,240709689;3,295836866
havlickuv_brod;2,660259537;3,295836866
havlickuv_brod;3,010620886;3,295836866
havlickuv_brod;2,602689685;3,295836866
havlickuv_brod;2,833213344;3,295836866
havlickuv_brod;2,646174797;3,295836866
havlickuv_brod;3,077312261;3,295836866
havlickuv_brod;2,351375257;3,295836866
havlickuv_brod;3,025291076;3,295836866
havlickuv_brod;3,561046083;3,299533728
havlickuv_brod;3,561046083;3,299533728
havlickuv_brod;3,19047635;3,310543013
havlickuv_brod;3,713572067;3,310543013
havlickuv_brod;2,63905733;3,310543013
havlickuv_brod;2,985681938;3,328626689
havlickuv_brod;3,349904087;3,33220451
havlickuv_brod;2,610069793;3,33220451
havlickuv_brod;3,015534901;3,33220451
havlickuv_brod;3,169685581;3,33220451
havlickuv_brod;3,335769576;3,33220451
havlickuv_brod;3,020424886;3,33220451
havlickuv_brod;3,314186005;3,33220451
havlickuv_brod;3,157000421;3,33220451
havlickuv_brod;3,678829118;3,33220451
havlickuv_brod;3,044522438;3,33220451
havlickuv_brod;2,406945108;3,33220451
havlickuv_brod;3,058707073;3,33220451
havlickuv_brod;3,135494216;3,33220451
havlickuv_brod;3,063390922;3,33220451
havlickuv_brod;2,549445171;3,33220451
havlickuv_brod;2,653241965;3,33220451
havlickuv_brod;2,990719732;3,33220451
havlickuv_brod;3,0301337;3,335769576
havlickuv_brod;3,015534901;3,346389145
havlickuv_brod;2,954910279;3,346389145
havlickuv_brod;3,374168709;3,356897123
havlickuv_brod;3,117949906;3,363841595
havlickuv_brod;3,068052935;3,363841595
havlickuv_brod;3,04927304;3,36729583
havlickuv_brod;2,917770732;3,36729583
havlickuv_brod;3,280911216;3,36729583
havlickuv_brod;3,218875825;3,36729583
havlickuv_brod;3,109060959;3,36729583
havlickuv_brod;2,525728644;3,36729583
havlickuv_brod;3,000719815;3,36729583
havlickuv_brod;3,135494216;3,36729583
havlickuv_brod;2,302585093;3,36729583
havlickuv_brod;3,169685581;3,36729583
havlickuv_brod;3,169685581;3,36729583
havlickuv_brod;3,08190997;3,36729583
havlickuv_brod;3,583518938;3,36729583
havlickuv_brod;3,077312261;3,36729583
havlickuv_brod;3,104586678;3,36729583
havlickuv_brod;2,917770732;3,36729583
havlickuv_brod;3,122364924;3,36729583
havlickuv_brod;2,57261223;3,36729583
havlickuv_brod;3,077312261;3,36729583
havlickuv_brod;3,04927304;3,36729583
havlickuv_brod;2,541601993;3,36729583
havlickuv_brod;2,708050201;3,377587516
havlickuv_brod;3,299533728;3,387774361
havlickuv_brod;3,000719815;3,387774361
havlickuv_brod;3,165475048;3,387774361
havlickuv_brod;3,817712326;3,394508394
havlickuv_brod;3,063390922;3,401197382
havlickuv_brod;3,186352633;3,401197382
havlickuv_brod;3,261935314;3,401197382
havlickuv_brod;3,335769576;3,401197382
havlickuv_brod;3,010620886;3,401197382
havlickuv_brod;3,161246712;3,401197382
havlickuv_brod;2,4765384;3,401197382
havlickuv_brod;2,797281335;3,401197382
havlickuv_brod;2,76000994;3,401197382
havlickuv_brod;3,374168709;3,401197382
havlickuv_brod;3,165475048;3,401197382
havlickuv_brod;3,640214282;3,401197382
havlickuv_brod;3,303216973;3,401197382
havlickuv_brod;2,564949357;3,401197382
havlickuv_brod;2,727852828;3,401197382
havlickuv_brod;2,48490665;3,401197382
havlickuv_brod;3,100092289;3,401197382
havlickuv_brod;2,379546134;3,401197382
havlickuv_brod;2,727852828;3,401197382
havlickuv_brod;3,295836866;3,404525172
havlickuv_brod;3,817712326;3,404525172
havlickuv_brod;3,374168709;3,417726684
havlickuv_brod;2,985681938;3,433987204
havlickuv_brod;2,667228207;3,433987204
havlickuv_brod;2,610069793;3,433987204
havlickuv_brod;3,109060959;3,433987204
havlickuv_brod;2,965273066;3,433987204
havlickuv_brod;3,60004824;3,433987204
havlickuv_brod;3,234749174;3,433987204
havlickuv_brod;3,015534901;3,433987204
havlickuv_brod;3,072693315;3,433987204
havlickuv_brod;2,57261223;3,433987204
havlickuv_brod;3,563882964;3,433987204
havlickuv_brod;2,970414466;3,433987204
havlickuv_brod;2,564949357;3,433987204
havlickuv_brod;3,234749174;3,433987204
havlickuv_brod;2,928523524;3,433987204
havlickuv_brod;3,63758616;3,433987204
havlickuv_brod;2,624668592;3,433987204
havlickuv_brod;3,261935314;3,446807893
havlickuv_brod;3,095577609;3,449987546
havlickuv_brod;3,597312261;3,449987546
havlickuv_brod;3,597312261;3,449987546
havlickuv_brod;2,965273066;3,46260601
havlickuv_brod;2,809402695;3,46260601
havlickuv_brod;3,526360525;3,465735903
havlickuv_brod;2,587764035;3,465735903
havlickuv_brod;3,104586678;3,465735903
havlickuv_brod;3,250374492;3,465735903
havlickuv_brod;3,342861805;3,465735903
havlickuv_brod;3,122364924;3,465735903
havlickuv_brod;2,895911938;3,465735903
havlickuv_brod;2,753660712;3,465735903
havlickuv_brod;3,292126287;3,465735903
havlickuv_brod;2,595254707;3,465735903
havlickuv_brod;2,740840024;3,465735903
havlickuv_brod;3,951243719;3,465735903
havlickuv_brod;2,721295428;3,465735903
havlickuv_brod;2,424802726;3,465735903
havlickuv_brod;2,332143895;3,465735903
havlickuv_brod;2,424802726;3,465735903
havlickuv_brod;2,468099531;3,465735903
havlickuv_brod;3,321432413;3,478158423
havlickuv_brod;3,424262655;3,478158423
havlickuv_brod;3,310543013;3,481240089
havlickuv_brod;3,440418095;3,481240089
havlickuv_brod;2,4765384;3,484312288
havlickuv_brod;3,19047635;3,484312288
havlickuv_brod;3,401197382;3,487375078
havlickuv_brod;3,288401888;3,490428515
havlickuv_brod;3,394508394;3,493472658
havlickuv_brod;3,025291076;3,496507561
havlickuv_brod;3,46885603;3,496507561
havlickuv_brod;2,923161581;3,496507561
havlickuv_brod;2,995732274;3,496507561
havlickuv_brod;2,63905733;3,496507561
havlickuv_brod;2,890371758;3,496507561
havlickuv_brod;2,714694744;3,496507561
havlickuv_brod;2,827313622;3,496507561
havlickuv_brod;2,821378886;3,496507561
havlickuv_brod;3,117949906;3,496507561
havlickuv_brod;2,58021683;3,496507561
havlickuv_brod;3,265759411;3,499533282
havlickuv_brod;3,437207819;3,502549876
havlickuv_brod;3,250374492;3,502549876
havlickuv_brod;3,100092289;3,502549876
havlickuv_brod;3,148453361;3,517497837
havlickuv_brod;2,985681938;3,526360525
havlickuv_brod;2,617395833;3,526360525
havlickuv_brod;3,000719815;3,526360525
havlickuv_brod;3,356897123;3,526360525
havlickuv_brod;3,054001182;3,526360525
havlickuv_brod;2,772588722;3,526360525
havlickuv_brod;3,206803244;3,526360525
havlickuv_brod;3,242592351;3,526360525
havlickuv_brod;4,423648309;3,529297384
havlickuv_brod;3,18221184;3,538056564
havlickuv_brod;3,621670704;3,543853682
havlickuv_brod;2,459588842;3,555348061
havlickuv_brod;3,04927304;3,555348061
havlickuv_brod;3,222867846;3,555348061
havlickuv_brod;3,100092289;3,555348061
havlickuv_brod;3,044522438;3,555348061
havlickuv_brod;3,044522438;3,555348061
havlickuv_brod;2,379546134;3,555348061
havlickuv_brod;2,694627181;3,555348061
havlickuv_brod;2,564949357;3,555348061
havlickuv_brod;3,292126287;3,555348061
havlickuv_brod;2,379546134;3,555348061
havlickuv_brod;2,517696473;3,555348061
havlickuv_brod;2,63188884;3,555348061
havlickuv_brod;2,468099531;3,555348061
havlickuv_brod;3,202746443;3,555348061
havlickuv_brod;3,543853682;3,583518938
havlickuv_brod;3,238678452;3,583518938
havlickuv_brod;3,394508394;3,583518938
havlickuv_brod;2,459588842;3,583518938
havlickuv_brod;2,990719732;3,583518938
havlickuv_brod;4,24563401;3,583518938
havlickuv_brod;3,314186005;3,583518938
havlickuv_brod;3,058707073;3,583518938
havlickuv_brod;2,681021529;3,583518938
havlickuv_brod;2,884800713;3,583518938
havlickuv_brod;3,523415014;3,597312261
havlickuv_brod;3,55820113;3,597312261
havlickuv_brod;2,541601993;3,610917913
havlickuv_brod;3,39785848;3,610917913
havlickuv_brod;2,602689685;3,610917913
havlickuv_brod;2,714694744;3,610917913
havlickuv_brod;2,827313622;3,610917913
havlickuv_brod;3,374168709;3,621670704
havlickuv_brod;3,010620886;3,63758616
havlickuv_brod;2,501435952;3,63758616
havlickuv_brod;2,360854001;3,63758616
havlickuv_brod;3,36729583;3,63758616
havlickuv_brod;2,815408719;3,63758616
havlickuv_brod;2,753660712;3,63758616
havlickuv_brod;2,451005098;3,63758616
havlickuv_brod;3,744787086;3,650658241
havlickuv_brod;3,277144733;3,663561646
havlickuv_brod;4,632785353;3,663561646
havlickuv_brod;3,33220451;3,663561646
havlickuv_brod;2,533696814;3,663561646
havlickuv_brod;2,694627181;3,663561646
havlickuv_brod;4,403054002;3,683866912
havlickuv_brod;3,610917913;3,688879454
havlickuv_brod;3,815512105;3,688879454
havlickuv_brod;2,610069793;3,688879454
havlickuv_brod;4,200204953;3,706228092
havlickuv_brod;3,314186005;3,706228092
havlickuv_brod;3,421000009;3,713572067
havlickuv_brod;2,57261223;3,713572067
havlickuv_brod;2,617395833;3,713572067
havlickuv_brod;2,624668592;3,713572067
havlickuv_brod;3,194583132;3,725693427
havlickuv_brod;3,618993327;3,747148362
havlickuv_brod;4,691347882;3,756538103
havlickuv_brod;4,691347882;3,756538103
havlickuv_brod;4,572646994;3,765840495
havlickuv_brod;4,632785353;3,784189634
havlickuv_brod;2,747270914;3,784189634
havlickuv_brod;3,6558396;3,815512105
havlickuv_brod;4,753590191;3,828641396
havlickuv_brod;3,799973502;3,843744165
havlickuv_brod;2,646174797;3,850147602
havlickuv_brod;4,729156166;3,858622229
havlickuv_brod;4,529368473;3,867025639
havlickuv_brod;2,879198457;3,871201011
havlickuv_brod;4,532599493;3,899950424
havlickuv_brod;4,197201948;3,908014984
havlickuv_brod;3,6558396;3,912023005
havlickuv_brod;4,062165664;3,912023005
havlickuv_brod;2,753660712;3,931825633
havlickuv_brod;3,471966453;3,943521672
havlickuv_brod;2,63188884;3,951243719
havlickuv_brod;2,332143895;3,951243719
havlickuv_brod;5,05305601;3,96081317
havlickuv_brod;5,05305601;3,96081317
havlickuv_brod;3,401197382;3,970291914
havlickuv_brod;4,104294893;3,979681654
havlickuv_brod;2,533696814;3,988984047
havlickuv_brod;3,072693315;3,988984047
havlickuv_brod;4,290459441;4,007333185
havlickuv_brod;4,351567427;4,012772909
havlickuv_brod;3,109060959;4,025351691
havlickuv_brod;4,663439094;4,036008985
havlickuv_brod;4,571613402;4,092676505
havlickuv_brod;4,433194921;4,097672352
havlickuv_brod;3,856510295;4,104294893
havlickuv_brod;5,288267031;4,122283931
havlickuv_brod;3,779633817;4,127134385
havlickuv_brod;4,24563401;4,127134385
havlickuv_brod;4,123903364;4,151039906
havlickuv_brod;5,33753808;4,165113633
havlickuv_brod;4,405498991;4,252771799
havlickuv_brod;3,440418095;4,313480092
havlickuv_brod;4,415219602;4,478472533
havlickuv_brod;3,634951112;4,479606963
havlickuv_brod;5,587248658;4,572646994
havlickuv_brod;5,08264583;4,663439094
havlickuv_brod;4,905274778;4,753590191
havlickuv_brod;4,86753445;4,779123493
havlickuv_brod;5,327876169;4,795790546
havlickuv_brod;4,700480366;4,795790546
havlickuv_brod;5,043425117;4,844187086
havlickuv_brod;5,298317367;4,990432587
havlickuv_brod;2,501435952;5,370638028
hodonin;1,435084525;1,547562509
hodonin;1,547562509;1,568615918
hodonin;2,028148247;1,740466175
hodonin;2,261763098;1,740466175
hodonin;1,583093937;1,757857918
hodonin;1,871802177;1,757857918
hodonin;2,00148;1,757857918
hodonin;2,014903021;1,774952351
hodonin;1,757857918;1,791759469
hodonin;1,704748092;1,791759469
hodonin;2,066862759;1,808288771
hodonin;2,341805806;1,824549292
hodonin;1,931521412;1,824549292
hodonin;2,140066163;1,824549292
hodonin;1,499623046;1,835776355
hodonin;2,091864062;1,840549633
